MMSI,DATA ESTRAZIONE,ORA ESTRAZIONE,PORTO,RETRY_COUNT
563263700,2025-09-14,05:10:57,Nador,0
232018048,2025-09-14,05:10:57,Nador,0
232006578,2025-09-14,05:10:57,Nador,0
242709200,2025-09-14,05:10:57,Nador,0
209345000,2025-09-14,05:10:57,Nouakchott,0
654099000,2025-09-14,05:10:57,Nouakchott,0
255806065,2025-09-14,05:10:57,Nouakchott,0
374075000,2025-09-14,05:10:57,Nouakchott,0
538010805,2025-09-14,05:10:57,Nouakchott,0
255915662,2025-09-14,05:10:57,Nouakchott,0
538009015,2025-09-14,05:10:57,Nouakchott,0
375758000,2025-09-14,05:10:57,Nouadhibou,0
375865000,2025-09-14,05:10:57,Nouadhibou,0
376487000,2025-09-14,05:10:57,Nouadhibou,0
325128700,2025-09-14,05:10:57,Nouadhibou,0
271069004,2025-09-14,05:10:57,Nouadhibou,0
271073392,2025-09-14,05:10:57,Nouadhibou,0
271074014,2025-09-14,05:10:57,Nouadhibou,0
271073599,2025-09-14,05:10:57,Nouadhibou,0
654045600,2025-09-14,05:10:57,Nouadhibou,0
271062115,2025-09-14,05:10:57,Nouadhibou,0
271073280,2025-09-14,05:10:57,Nouadhibou,0
271072122,2025-09-14,05:10:57,Nouadhibou,0
663172000,2025-09-14,05:10:57,Dakar,0
376493000,2025-09-14,05:10:57,Dakar,0
538011204,2025-09-14,05:10:57,Dakar,0
663235000,2025-09-14,05:10:57,Dakar,0
663236000,2025-09-14,05:10:57,Dakar,0
275548000,2025-09-14,05:10:57,Dakar,0
255806514,2025-09-14,05:10:57,Dakar,0
636093317,2025-09-14,05:10:57,Dakar,0
538008476,2025-09-14,05:10:57,Dakar,0
565186000,2025-09-14,05:10:57,Dakar,0
636022611,2025-09-14,05:10:57,Dakar,0
663122000,2025-09-14,05:10:57,Dakar,0
229554000,2025-09-14,05:10:57,Dakar,0
255803650,2025-09-14,05:10:57,Dakar,0
663117000,2025-09-14,05:10:57,Dakar,0
304712000,2025-09-14,05:10:57,Dakar,0
572741220,2025-09-14,05:10:57,Dakar,0
412440649,2025-09-14,05:10:57,Dakar,0
